"num_round","Leader_P","Follower_P","Leader_Q","Follower_Q","Leader_R","Follower_R"
NA,NA,NA,NA,NA,NA,NA
4,63.8375152450646,54.3799013082656,514.036989023554,109.308894940411,-2.57140359896208e+36,-3.71305458964751e+36
5,53.1334795589624,43.6803655483986,441.743894717547,92.3628907709956,-5.77386486057007e+31,-8.2171788671443e+31
31.0000001,31.0000001,31.0000001,31.0000001,31.0000001,31.0000001,31.0000001
1,95.8507831534596,85.5765921619888,730.987436129509,174.78162031819,-2.05757582065919e+50,-4.02572135562179e+50
2,85.1924577725828,74.9206245886277,658.66143040374,151.701626429353,-4.83619661205136e+45,-9.12602292496686e+45
3,74.5223799051035,64.2534668150943,586.343886468325,129.114483543623,-1.12343515311943e+41,-2.02999764819764e+41
4,63.8375152450646,53.5723126496463,514.036989023554,112.01593350802,-2.57140359896208e+36,-4.6071701161641e+36
5,53.1334795589624,42.8731485142786,441.743894717547,91.379752040801,-5.77386486057007e+31,-9.84549183783963e+31
32.0000001,32.0000001,32.0000001,32.0000001,32.0000001,32.0000001,32.0000001
1,95.8507831534596,84.768310509956,730.987436129509,171.848928278635,-2.05757582065919e+50,-4.79087502250526e+50
2,85.1924577725828,74.1125238423711,658.66143040374,151.723407221055,-4.83619661205136e+45,-1.10485549798941e+46
3,74.5223799051035,63.4455894856771,586.343886468325,129.40515242418,-1.12343515311943e+41,-2.46311504035833e+41
4,63.8375152450646,52.7647182076502,514.036989023554,111.149213620321,-2.57140359896208e+36,-5.53525306237364e+36
5,53.1334795589624,42.0659237831743,441.743894717547,93.1335005304024,-5.77386486057007e+31,-1.21521456101657e+32
33.0000001,33.0000001,33.0000001,33.0000001,33.0000001,33.0000001,33.0000001
1,95.8507831534596,83.960025916505,730.987436129509,172.719899742622,-2.05757582065919e+50,-5.8281328802519e+50
2,85.1924577725828,73.3044195042045,658.66143040374,152.076767006716,-4.83619661205136e+45,-1.34052868140764e+46
3,74.5223799051035,62.637707671817,586.343886468325,129.801730579235,-1.12343515311943e+41,-2.9910566009305e+41
4,63.8375152450646,51.9571180099116,514.036989023554,111.695869037641,-2.57140359896208e+36,-6.73508178964793e+36
5,53.1334795589624,41.2586913974716,441.743894717547,92.5388737972121,-5.77386486057007e+31,-1.46227225664319e+32
34.0000001,34.0000001,34.0000001,34.0000001,34.0000001,34.0000001,34.0000001
